Mixture	myCAF	SLC14A1+ FB	AP-1+ FB	PI16+ FB	ISG+ FB	dCAF	FRC	ASPN+ FB	SMC	Pericytes	Urothelial	P-value	Correlation	RMSE	Absolute score (sig.score)
U0186	0.428338354553671	0.224222531578914	0.161078688335654	0.13383694368394	0.0852405208681352	0.087429233169054	0.0602511199459402	0.0313356733241168	0.300766381086215	0.181614508547368	0.0113460449069922	9999	0.0772577450131836	1.00160616311614	1.70546
U0188	0.23174474489696	0.134007172094396	0.0847970825982248	0.0735109087874452	0.0495790632966074	0.0294745527712224	0.0208103460689551	0.0159417685746663	0.16056203131258	0.101477267495606	0.00888306210333695	9999	0.107687797825638	1.00134452756497	0.910788
U0189	0.200552456501184	0.0969188794109679	0.0665690492986355	0.078222714536855	0.0382430694375519	0.0485131547390304	0.0208717358199478	0.0156232695142503	0.14769454099959	0.0879142614361683	0.00808686830581892	9999	0.0978599489340827	1.00034348755623	0.80921
U0190	0.274980630277907	0.151442497650511	0.0999901881795455	0.0902728545314935	0.0623456539267084	0.0484369673403884	0.0301224912549053	0.0192435601541567	0.194060647595022	0.128369784866963	0.00784472422239829	9999	0.0909111411897246	1.0014917529478	1.10711
U0193	0.199819513174586	0.106960835564485	0.100734595814151	0.0676714695844487	0.0436630724876798	0.069875681686157	0.0176245866273608	0.0178124029594981	0.155592728405007	0.0909188136490266	0.00712530004759987	9999	0.0655110059883874	1.00145335839882	0.877799
U0195	0.485650973509862	0.258839189914612	0.174073288743647	0.171437949177256	0.123674295333834	0.0767612300641738	0.0889883748677025	0.0343103143270799	0.37071448351295	0.21632086073625	0.0136290398126323	9999	0.163756031639883	0.998664528499298	2.0144
U0199	0.109598363187096	0.0517904524092808	0.0412886679252382	0.0382113370886347	0.0223876346249707	0.0149940158726435	0.00979467082970707	0.00751025451988194	0.0782632393027188	0.0481895436239396	0.00406282061588824	9999	0.053353253905649	1.00413035641365	0.426091
U0200	0.241567422829885	0.133517673807365	0.100716529662995	0.0744063990701209	0.0504874035203039	0.0435988661257686	0.0285195011237617	0.0167314784795183	0.172022965232831	0.109230746933834	0.00825601321361626	9999	0.0506556709905703	1.00306563028582	0.979055
U0201	0.381539103301519	0.210805963843015	0.137780572507681	0.128765165267086	0.0684822568398076	0.076435814804149	0.0380820919049164	0.0264375850116886	0.264868385177513	0.174032146365148	0.0126909149774755	9999	0.053892292408645	1.00286876819503	1.51992
U0204	0.203531593076535	0.118805253099525	0.0802121105128274	0.0671287666643565	0.0411400187673915	0.0187962581259534	0.0209952372700787	0.0136614031032313	0.143838306048975	0.090107540865278	0.00731251246584761	9999	0.0689605097885997	1.00321905962584	0.805529
U0207	0.299533404277662	0.140171492937502	0.114745645700474	0.102376116124821	0.0605614975431239	0.0391209923559946	0.0309562270423985	0.0198944688212415	0.213045112216778	0.13025346576094	0.0104715772190645	9999	0.0564278647309936	1.0040568676714	1.16113
U0214	0.532810406942805	0.248425369914999	0.194832727987005	0.180853186642078	0.0967738399705862	0.082204776690651	0.0627111464442734	0.0320052644428051	0.376369478469981	0.23205047056711	0.0170733319277065	9999	0.100054733010243	1.0021183483418	2.05611
U0219	0.164617917943264	0.0813489462278271	0.0639022686899732	0.0564707664722974	0.0322244653931366	0.0335458009494738	0.0139364794215407	0.0118500570896557	0.119107623032077	0.0734544091448731	0.0062092656358812	9999	0.0305411279221471	1.00426518565043	0.656668
U0224	0.562919597903791	0.307727989514879	0.221082856364215	0.189758156378423	0.140100393603268	0.111104138184394	0.117747907094373	0.0432462232123236	0.431227058029742	0.266879069967065	0.0205866097475266	9999	0.117792707979434	0.999235813576663	2.41238
U0226	0.481443886977252	0.266176694711303	0.171684932291905	0.171082064514094	0.0938097549544141	0.0477337038337869	0.0691285824510229	0.0351716157434009	0.354298935219983	0.217951768021911	0.012828061280928	9999	0.108705942933188	1.00186407236813	1.92131
U0233	0.812834183148331	0.453830175796892	0.275672260983322	0.308895495875754	0.153720882457086	0.0736413164334787	0.0673157749397556	0.0595460557618622	0.57932624702345	0.348096884118315	0.0218207234617548	9999	0.130344319299799	1.00142064808412	3.1547
U0256	0.531711643673022	0.26129164057987	0.209056878477745	0.177664236826328	0.100340609366444	0.107524113617824	0.0714803998597671	0.0304657536300405	0.389835868401731	0.236537757481055	0.0210910980861743	9999	0.0369671788195518	1.00371324958597	2.137
U0261	0.125985858229955	0.0736396590936064	0.0475362482422768	0.0406641756679468	0.0293914798773761	0.0151325192764308	0.0149052289367503	0.00937292638268295	0.0882738713411913	0.0568285273467155	0.00487050560506806	9999	0.0697401409071155	1.0027171727015	0.506601
U0262	0.168016140282649	0.0925556949811144	0.0600622962181641	0.0526958150490637	0.0302289657422639	0.0183673447246897	0.015094375379151	0.0127687780451462	0.114004619706417	0.0723659922130866	0.0050239776582538	9999	0.0833332547217056	1.00283194901579	0.641184
U0264	0.210989283742198	0.114486460483747	0.0774678921169932	0.0676885451615262	0.0485812631096484	0.0281238944961796	0.0208780824851323	0.0150968347712339	0.147524501924566	0.0990160020819198	0.00837523962685596	9999	0.0977826838311666	1.00186305229929	0.838228
U0267	0.311676767998047	0.159497610053983	0.108421126631833	0.108072168607609	0.0556400429007336	0.0369439338983156	0.0331096144836606	0.0250674998802797	0.225436447582634	0.132652997744553	0.00821179021835252	9999	0.117509099599973	1.00220656278688	1.20473
U0268	0.247997756544338	0.137615888190948	0.0945561833417819	0.0777554010302191	0.0527221398730023	0.027188062723188	0.0251496448120259	0.0171908075432081	0.173256059144341	0.113412589383441	0.00978046741350671	9999	0.11195280821921	1.00158908274013	0.976625
U0273	0.273754432070068	0.146305824983128	0.114657405975486	0.0886923813240905	0.0571594533487917	0.0388832234969635	0.030093640415662	0.022352290295193	0.197576232427434	0.126758311369545	0.00833680429363819	9999	0.0778306075310945	1.00274726384031	1.10457
U0275	0.331348873881322	0.175938582202933	0.133663348568443	0.106812172960384	0.0728235070946598	0.0540643900398688	0.0268594647616892	0.0254945391498802	0.232966106915857	0.156114246765714	0.0100647676592488	9999	0.0899433729380051	1.00200106840237	1.32615
U0278	0.195273310422745	0.107801350891467	0.0751994541210054	0.0623861841214451	0.0423134484498651	0.0262533044529021	0.0238005325391743	0.0141012431966036	0.139896445662891	0.085977614167114	0.00638211197478703	9999	0.084126615359363	1.00239090327522	0.779385
U0283	0.286361989129755	0.144056386284516	0.113691748311657	0.0900126583183441	0.0575054484952133	0.0373399140248308	0.0304059307934129	0.0209622890214901	0.201753619581938	0.130882304715388	0.010697711323454	9999	0.0629165890005861	1.00346090343897	1.12367
U0290	0.395223906341471	0.220712236561831	0.158163011184778	0.130868209055279	0.0762773189790426	0.0644812884426408	0.0484924979534915	0.0275651379847073	0.283342894480589	0.177690024578757	0.0116534744374129	9999	0.0605307895005955	1.00294255239729	1.59447
U0291	0.321179941529349	0.171749186187999	0.119840282382337	0.10311155788513	0.0664440999010571	0.0449179398713278	0.0292151163073689	0.0259774708443752	0.225273898755817	0.152212510474636	0.0116879958606028	9999	0.0818884030936104	1.00253629309355	1.27161
U0307	0.183710046073125	0.0975157197212177	0.0753422172885724	0.0562629342536161	0.0380510536755496	0.0279820681144441	0.0161493036963298	0.0133117379459112	0.129066689049092	0.0862224848973252	0.00700574528481661	9999	0.0603970426959568	1.00313923567547	0.73062
U0312	0.150594252685059	0.0724763556546697	0.0610147009869985	0.0488936140902911	0.0297525178844728	0.0196683699061611	0.0132635369305219	0.0102318245981006	0.106140589573656	0.0675755499171672	0.00556868777290192	9999	0.0462614025851016	1.0042696280611	0.58518
U0316	0.124128324280744	0.0712116151146983	0.0525458167377748	0.037677093531956	0.0263358475573618	0.0118482662409907	0.0123924098432491	0.00880736600807334	0.0880962636456278	0.0566682953655138	0.0043127016740105	9999	0.056706332433872	1.00368538886274	0.494024
U0317	0.572817529189698	0.309800194340066	0.216056639568447	0.187162478273546	0.121597046744021	0.0722241579557736	0.0837054166382896	0.0383174215026981	0.403405337246638	0.26674563763298	0.0188081409078426	9999	0.0589725013495834	1.00322787090196	2.29064
U0322	0.163875722028455	0.0923374840025282	0.0627260759094179	0.0484926127668166	0.0341183078747633	0.01759778914669	0.015719778242368	0.0113627575375408	0.111941071936314	0.0735718396658193	0.00490556088928779	9999	0.125514247272896	1.00098444952128	0.636649
U0323	0.59972405697746	0.292634326648726	0.220789354720122	0.207233850717982	0.147686277921239	0.134528661406649	0.116151518219297	0.0473367925381295	0.444427282145456	0.26478031660702	0.0191775620979199	9999	0.0422622729268116	1.00315474064576	2.49447
U0326	0.447381004786067	0.240262521943528	0.206178120851348	0.14496791019966	0.119885092687309	0.105854670181649	0.065368042894019	0.0309691431230856	0.341875232922729	0.207127381148903	0.0183808792617014	9999	0.0286396352558565	1.00382473344776	1.92825
U0328	0.377293721142204	0.199576653676251	0.142389228437568	0.135002815455165	0.0910519963711375	0.0601719040854719	0.052053858253766	0.0301340086283267	0.279808894361695	0.170394503409467	0.0138524161789484	9999	0.052526392042148	1.00337147099565	1.55173
U0329	0.151663416391564	0.0745499806519314	0.0610255207480543	0.0498275322756819	0.029183434885092	0.0239284233188983	0.0126444457473303	0.0104819764430643	0.106944860680247	0.067193597308616	0.00543181154952026	9999	0.0303063079208426	1.00453926091267	0.592875
U0330	0.246535732201792	0.128194290299401	0.0953433096413346	0.0825503009836137	0.0557047252163655	0.0403141806042072	0.0267369514938246	0.0178806130814764	0.177811542643263	0.111564811791027	0.00902254204369522	9999	0.0444066103622318	1.00373471889506	0.991659
U0332	0.381690389796237	0.192343257070305	0.146731237319224	0.134552424456963	0.0903096340250694	0.0943452123214005	0.058262138280265	0.030824010923048	0.289832870445997	0.17507196584435	0.0114768595171425	9999	0.0560961912751189	1.00243513644475	1.60544
U0334	0.358453701023083	0.189720640285877	0.152302454602646	0.109130061686037	0.069365849729109	0.064742877959591	0.0313555467676792	0.0264839113562485	0.247378984818844	0.165764082349252	0.0119918894216335	9999	0.0492956643173115	1.00329123802648	1.42669
U0337	0.205951892967093	0.104395588658132	0.0817253754149552	0.0656914181889658	0.0432201879532082	0.0287176593880467	0.0213983968111244	0.0159225799075851	0.143893182439092	0.0966111144943327	0.00630660377746512	9999	0.051680793133686	1.00376098888165	0.813834
U0344	0.175233352206501	0.0982014503189297	0.0688542353433643	0.0575258290794628	0.03642194920015	0.0240590463089835	0.0156151389182899	0.012214035732735	0.121805391465615	0.0810679132474312	0.00651265817853672	9999	0.130069593960356	1.00055845907816	0.697511
U0346	0.270192171411169	0.137604947595409	0.116268389799517	0.0859367779634036	0.0687097017130175	0.0427836244395129	0.0259330245008102	0.0228894116349661	0.193637802235638	0.136407023728138	0.00938712497841881	9999	0.0413826365248263	1.00384758868782	1.10975
U0348	0.297178330635297	0.161925324372105	0.117060643306164	0.0888763688553735	0.0577765165707188	0.025583673633292	0.0279159082740226	0.020465133536154	0.201696136583437	0.138173147124444	0.00979881710899115	9999	0.106593204751488	1.00202960141763	1.14645
U0349	0.129708729228126	0.0658750295782048	0.0566350961516504	0.0403352514708759	0.0267487071615452	0.0143362484655148	0.0108736948776502	0.00940145981908025	0.0906848036358395	0.0627315799095477	0.00518139970196551	9999	0.0508955644001117	1.00403632703791	0.512512
U0350	0.290434344661932	0.164626208880544	0.113232027100162	0.0853814151621787	0.062870542022491	0.0305782477456562	0.0317189001863584	0.0204756834496281	0.200160337927254	0.127326359839995	0.00864593302380054	9999	0.0829269210337825	1.0025494759386	1.13545
U0378	0.143812526818471	0.0807475661131565	0.059321095802451	0.0437227105087803	0.035220132874443	0.0191986339791433	0.0166976896811435	0.0121228393211279	0.10664155074469	0.0653551792748103	0.00548007488178279	9999	0.0775763723711502	1.00254312176706	0.58832
U0380	0.272304057279084	0.15991018675315	0.103299968349617	0.0898801021604587	0.0631509135861033	0.02610664023784	0.0342547405984703	0.0193500830009938	0.194520223749906	0.122632913343284	0.00933017094109272	9999	0.0895319725843579	1.00220874511246	1.09474
U0383	0.226634685738519	0.104049848472654	0.0826451344190506	0.0802608520580706	0.0433779807308554	0.0332420381627762	0.0207466725912555	0.015099275951163	0.159711854551783	0.100772020391928	0.00759563693194447	9999	0.0604834951034614	1.00383637902927	0.874136
U0384	1.02383838888307	0.499289347345575	0.355335803602179	0.365729106682425	0.192454205355493	0.101461142377349	0.149121920459803	0.075987067002826	0.797784181174986	0.457774754362724	0.0281740827535691	9999	0.108821988372455	1.00260537353112	4.04695
U0385	0.299260497113712	0.14442458880484	0.114568130538022	0.0999389454751851	0.0615175688640886	0.0520943847273125	0.0289238010918087	0.0225447586434059	0.213920105139405	0.135842893124286	0.0112943264779347	9999	0.0540737592710198	1.00341804089987	1.18433
U0392	0.397812409526276	0.216808960459453	0.138873306683334	0.133480200085953	0.0765601986257723	0.0384691916960177	0.0531031543980791	0.0255181515025692	0.282865515699317	0.174177728207134	0.0112211831160946	9999	0.130385097447994	1.00113907698618	1.54889
U0394	0.163046583229054	0.0807334464502114	0.0629556103161884	0.0565247193373703	0.0326186503654342	0.0271796683601433	0.0144467751124729	0.0103555286166058	0.11689048137667	0.0727931968840755	0.00631433995177435	9999	0.0428089723523475	1.00398816324731	0.643859
U0397	0.313852684864907	0.177208018522674	0.132472015950638	0.0963374788288223	0.0899403081707967	0.0320749084745787	0.0481584461687796	0.0215018827796931	0.231467157998098	0.144422931116089	0.00965416712492492	9999	0.0926452403221837	1.00186675372176	1.29709
U0399	0.137858220956007	0.063685285806128	0.0542855709336982	0.0477783821202481	0.0280169191485574	0.0181231965206982	0.0118614210872114	0.0101732295050873	0.0984592504000731	0.0607348747165566	0.0048936488057342	9999	0.0519791843358008	1.00431863600049	0.53587
U0400	0.11948160774721	0.0581008467818775	0.0453124112599247	0.0400722255947599	0.0245648421786812	0.012671065967431	0.0109532964488509	0.00775779971028871	0.0833986794819444	0.0528736930205584	0.00389653180847303	9999	0.0424144895864397	1.00472004499272	0.459083
U0401	0.432263450707232	0.214919554229663	0.18127979314779	0.148049866209297	0.0954002970277051	0.0950222151247664	0.0497152328832028	0.0311793867003846	0.321640096958626	0.196820703364469	0.0154294036468633	9999	0.0338903238091496	1.00388000191507	1.78172
U0408	0.144576282296278	0.0694847001414362	0.056819475438268	0.0494626924176197	0.0282535968893103	0.0261822208729328	0.0117451576268271	0.0102370413819878	0.103000765269502	0.0649209678996699	0.00533709976616778	9999	0.0716691862824482	1.00273680808436	0.57002
U0411	0.1454035876956	0.0799351362354152	0.05517947947337	0.0457416511965272	0.0298480928974107	0.0183785946158943	0.0153186700357182	0.0101803867760962	0.102628440596576	0.0640794536058504	0.0060515068715425	9999	0.0508434438543182	1.00366739633263	0.572745
U0412	0.517973690397155	0.292913554331367	0.187221283704809	0.182586485303594	0.0984628071819938	0.0611507800599801	0.0728565658497713	0.0375467358406549	0.367555283756867	0.22845532815791	0.0145174854158981	9999	0.0692907326180251	1.00299368234075	2.06124
U0414	0.377549298836848	0.194936515258278	0.137632692279594	0.13206006582762	0.0851566941488903	0.0805102190469056	0.0482979902859698	0.0306850561428792	0.273534007411444	0.179875269111621	0.0123121916499505	9999	0.0237781595551978	1.00428577740829	1.55255
U0416	0.0951662806374067	0.0437680372331009	0.0364501359402455	0.0338571304990199	0.0188156198934916	0.0142950175547165	0.00898336064158379	0.00674362173899831	0.0682168408562338	0.0415934938173676	0.00303946118783539	9999	0.0219229043865222	1.00508765481908	0.370929
U0421	0.173364977054238	0.0945876900266021	0.0688444965645077	0.0542483795271299	0.0384786296828806	0.0218653021807107	0.0182226380029829	0.0120767850562651	0.120906118230681	0.0818790152783465	0.00656396839565572	9999	0.047943470421228	1.00372809179814	0.691038
U0425	0.117183625123916	0.0646482943827073	0.0459096157647659	0.0368702406939131	0.0231679288633918	0.013144557422339	0.0107362723058021	0.00800761577631628	0.0804010134159029	0.0533676547404185	0.00483218151052743	9999	0.0457454345046207	1.00397977008977	0.458269
U0426	0.186289758554181	0.106445743934094	0.074433731694861	0.0589613958605513	0.0530670368932417	0.0230674401887598	0.0291394738995055	0.0136806538190531	0.136505855426136	0.0860549869342541	0.00693992279536265	9999	0.0291209478256032	1.00420575181259	0.774586
U0427	0.29939033275768	0.14928473780451	0.107865336457195	0.107809649275202	0.0683394529126905	0.0537063555337414	0.0358240169332794	0.0248171995396783	0.219380465867194	0.139389041724875	0.0102134111939549	9999	0.0283086719063743	1.00434399971581	1.21602
U0430	0.33545543899752	0.158780026018853	0.12820286416218	0.110351519075418	0.0709827583511158	0.0451191856148516	0.0372623481770267	0.0235478551939536	0.238185045163104	0.148609852580667	0.00936310666531026	9999	0.0275268197241636	1.00485996376072	1.30586
U0431	0.164125475182031	0.0753416419748408	0.0608404082121454	0.0593791890850111	0.0319021816456677	0.0320795031843726	0.0150301670695146	0.0122891539331576	0.118673941149256	0.0713900088747905	0.00542032968921294	9999	0.032412165782964	1.00441588211751	0.646472
U0433	0.250244866786263	0.129259233264503	0.0943948311367613	0.0935461922021566	0.0531282858499998	0.0636928144512084	0.0322831984343833	0.027311082370533	0.198545788097943	0.11494523465951	0.00714847274673901	9999	0.0330851343581712	1.00394756385565	1.0645
U0434	0.115798208581109	0.0542262608515671	0.0436564905764389	0.0422000133948481	0.0243553594470969	0.0192100220999254	0.0111165196867423	0.00870838814713706	0.084272431145675	0.0513277915588736	0.00408751451058639	9999	0.0598377466184985	1.00355917003952	0.458959
U0435	0.39853976723266	0.206789573057989	0.146139189200244	0.133460731936877	0.0815491227388606	0.052603950088212	0.0446641512161808	0.0266721896288381	0.282657173207424	0.18766068824612	0.0147034634465948	9999	0.0564007241385602	1.00359874508787	1.57544
U0436	0.403807710437238	0.212797494011338	0.141700353129333	0.139479951743142	0.0784698090565771	0.0434409316807588	0.0556500713061378	0.0285447031133595	0.280073648260298	0.177461872269265	0.0135534549925517	9999	0.0910056578259242	1.00249122713622	1.57498
U0437	0.105950357208936	0.054240431061664	0.0414573550403665	0.0346562042944865	0.0254427810692516	0.0107979987297493	0.0101080235863525	0.00868733006162922	0.0764079347430732	0.0483648150093737	0.00471276919511746	9999	0.0801574112193441	1.00325796263094	0.420826
U0438	0.256141073400535	0.137971284943919	0.104010749134804	0.0791660945677346	0.0594146769980231	0.0336807432389517	0.0393687525688953	0.0166587067962513	0.187520106465502	0.115789859184526	0.0101279527008587	9999	0.0539124177076198	1.00328546910038	1.03985
U0439	0.106214449651757	0.0608117004143872	0.0420437434931552	0.0334095018755204	0.0222105711615018	0.0133368845195541	0.00898554355443436	0.00757865793884675	0.0738319712941175	0.0473599869850577	0.00395798911166757	9999	0.059916856730592	1.00333290415393	0.419741
U0442	0.289030358509933	0.140330293900955	0.108273045817169	0.100095215029396	0.0564179505239333	0.0617346857396865	0.0312875383384415	0.0222154746881805	0.214530045208463	0.128646909668682	0.0113784825751609	9999	0.0436991719455513	1.00351965386767	1.16394
U0446	0.625155278172072	0.341386740926693	0.203482496837641	0.235238752946867	0.128115257321502	0.061220172856738	0.0704969267441472	0.0415989371127328	0.473650259442329	0.269220776749196	0.0174144008900829	9999	0.105828592045505	1.00248008029055	2.46698
U0447	0.0724476111672134	0.0369823995875315	0.0290064451662411	0.0231728332844894	0.0167331368762893	0.00961503750064568	0.00831450480589902	0.00475370301083308	0.0529866350122965	0.0316832311702361	0.00314046241832485	9999	0.0473044275005561	1.00389230054234	0.288836
U0448	0.181634522582331	0.0826049960939476	0.069359698130455	0.0624170264864879	0.0351054480969232	0.0260613754972012	0.0166820429063653	0.0111683861448347	0.128797145069987	0.0783294169716363	0.00601994201983084	9999	0.0356996500589655	1.00470313406304	0.69818
U0450	0.38091020738653	0.190239088920467	0.141560765660428	0.135177200092378	0.0832439426481073	0.0817838967888423	0.0421493133540737	0.0262482399227004	0.281353950316677	0.16948690276045	0.018556492149346	9999	0.0302124109464637	1.00402084944002	1.55071
U0453	0.250470126225566	0.128989737022972	0.0978104895063803	0.0811895835247311	0.049933625755581	0.0404631299271174	0.0256990325451435	0.0161527595570356	0.176810358745988	0.110477591111654	0.00797756607783029	9999	0.0244881985812561	1.00459032343181	0.985974
U0454	0.153661670423407	0.0797587110792145	0.0646544016036853	0.0488583801872718	0.0316154390440969	0.0265906433457706	0.0153699935075339	0.0105245911199375	0.10896823193723	0.0734284365485691	0.00590550120328334	9999	0.0305008850284092	1.00412923088639	0.619336
U0455	0.25405776044182	0.124969106374971	0.0972157295153663	0.0836957150230789	0.0479944530407988	0.0546172038667051	0.0250076747359999	0.0192310987945858	0.178760640374065	0.117576296183296	0.00989432164931347	9999	0.0345554960031692	1.00384807984668	1.01302
U0457	0.162354976107224	0.0753111265974045	0.0609410228253569	0.0561748114216165	0.0320044138728002	0.024485214874681	0.0154267176542749	0.01068539457812	0.115077375395293	0.0717907651040484	0.00556318156918097	9999	0.0826094511921842	1.00296441815213	0.629815
U0458	0.336465618650268	0.193912316097565	0.116241307411228	0.110044932844147	0.0705257147887427	0.0372993012294525	0.0528420159610521	0.0227192234012908	0.238284417280247	0.149132163941455	0.00943298839455179	9999	0.0520880330231118	1.00352575835259	1.3369
U0459	0.260399550118333	0.137551224381701	0.105765947674174	0.0848918277938896	0.0529302836691471	0.0432721131850081	0.0243376612988812	0.0216515016498038	0.185629131992315	0.125569502014119	0.00959125622262849	9999	0.0550852737858351	1.00324379291192	1.05159
U0461	0.21627931296945	0.117461432377534	0.0835196886757625	0.0688443752593924	0.0405147276389784	0.028738316720189	0.0198567441828545	0.015171019130385	0.147763539507915	0.105300316628165	0.00629652690937345	9999	0.0855266502212084	1.00237478200716	0.849746
U0466	0.294597899638916	0.165641465349255	0.110186785288834	0.0970964460056418	0.0602283038094424	0.0457542135172668	0.0305770309898813	0.0207299051691606	0.205528873690856	0.141569808929413	0.00907926761133362	9999	0.0847736790898275	1.00197614212995	1.18099
U0469	0.161631044278783	0.086200446540809	0.0691211554633139	0.0504928614472953	0.0322488042882427	0.0223640487641896	0.0123905462181752	0.0125693083627699	0.114785392114409	0.0726538106799605	0.00565058184205189	9999	0.0648499069937141	1.00335200050828	0.640108
U0473	0.201890359778047	0.098488191926307	0.0728946531043568	0.0677947330120966	0.0473341700802464	0.0220090605923374	0.0245312030520951	0.0135147366037434	0.14548124479774	0.0893663616935138	0.0066942853595163	9999	0.0416655104385698	1.00454446840666	0.789999
U0475	0.30870209650155	0.146919801666958	0.133617266400072	0.100321294250376	0.0617296425868582	0.0322176555408135	0.0277590241619212	0.0210699053899158	0.219606544929808	0.136177184746314	0.0111995838254138	9999	0.0497097398344149	1.0045156462623	1.19932
U0476	0.21468580678081	0.101845356091365	0.0809282181441405	0.078361619278337	0.0439724496025101	0.0436217268715024	0.0231403032344142	0.0161324291708309	0.158480644768728	0.0947530372403621	0.00774240881700037	9999	0.0572432303368934	1.0030801606793	0.863664
U0479	0.326873536828313	0.153883052843855	0.121438487695006	0.11273068407473	0.0635740257838573	0.044721627894397	0.0349476427127094	0.0198614773155565	0.230095742116728	0.150110921465571	0.011382801269276	9999	0.0400835980625754	1.00439258849466	1.26962
U0494	0.230708928399619	0.136126901678268	0.0933368220457461	0.0723083098390135	0.0450251459722462	0.0389844791604468	0.0204975239859387	0.0162664479974477	0.160096661640179	0.103787412459653	0.00671136682144082	9999	0.106300814432744	1.00068531337908	0.92385
U0496	0.268428767539627	0.134282761688424	0.115413260645895	0.0866106781269508	0.0502532397773883	0.0531276162439385	0.0235507501478986	0.0191246167462596	0.193366744759129	0.1225778376924	0.0085337266320879	9999	0.0411990817702019	1.00376295835467	1.07527
U0497	0.0727663998631998	0.037611688744205	0.0312990614263664	0.0224135333597332	0.0168752674059777	0.00804983768589294	0.00655348368348593	0.0054077651189558	0.0506945423734503	0.0346537854313465	0.00274163490738652	9999	0.0972668119179846	1.00237632288894	0.289067
U0502	0.310286139888225	0.171898162720032	0.124748094513762	0.107820806507104	0.0677274716189636	0.091162239896684	0.04584282378868	0.0336973257883308	0.235601193390552	0.14064902248644	0.0112167194012258	9999	0.0403352061590836	1.0030936100544	1.34065
U0512	0.319346416181013	0.168063028266444	0.115112453347667	0.115829240742732	0.061506787338082	0.0707770778610336	0.0316913256752527	0.0222201967396189	0.231024173280806	0.143203554084006	0.013175746483345	9999	0.0775259743408688	1.0015669697715	1.29195
U0514	0.388173106757947	0.190306213126995	0.177017475199355	0.129605385016277	0.120329793355511	0.0705739168951972	0.0531756403864449	0.0263254050801363	0.296478311684282	0.171821870287464	0.0158328822103911	9999	0.0867603952151099	1.00148816731329	1.63964
U0515	0.180500277254641	0.0950989844979516	0.0678667291301845	0.0649536412308207	0.0413998713157552	0.0483927949094279	0.0250439730648726	0.0188485411418093	0.138203642532527	0.0905137783053122	0.00658976661669786	9999	0.0806810099832343	1.00067237943588	0.777412
U0516	0.273863657645398	0.155008196534576	0.0970968634666796	0.0905271165966385	0.0650434953705341	0.0437197722215759	0.0320243214915666	0.0204211147294013	0.19857522965843	0.120154489883068	0.00856574240213171	9999	0.070717201524375	1.00257986948614	1.105
U0519	0.158793824817341	0.0826840096489252	0.0662909375463394	0.0484780061632952	0.0359080424093046	0.0233908983685703	0.0200759370687529	0.0107624137490302	0.116240579785753	0.0741086618134933	0.00593668862919541	9999	0.0719142624345483	1.0026892665705	0.64267
U0531	0.138295774615289	0.0791449752428071	0.0515676117710682	0.0478183106213701	0.0370763854932666	0.024718444028473	0.0144858642126317	0.0102255553672269	0.10280801759982	0.0656945516083797	0.00573350943966828	9999	0.0578435625824262	1.0028216306155	0.577569
U0534	0.208245783168226	0.114016005045559	0.0765087607287633	0.0682605845824192	0.0431110724362309	0.0263787868003462	0.0199517394708735	0.0147288274897939	0.146019698319297	0.0925420469724659	0.00746969498602428	9999	0.103662819662791	1.00194381634621	0.817233
U0535	0.0909646125877479	0.0513344402297994	0.0348378422751238	0.0288697049642204	0.0223419905135697	0.00960621440291671	0.0103775468858354	0.00678872620750344	0.0650669101655689	0.0399318775989913	0.00343913416872291	9999	0.0792115655778728	1.00274957813923	0.363559
U0538	0.406102184809545	0.193702756416398	0.154483968770499	0.141384144118283	0.0811820443473684	0.0548357369114265	0.0385004095127012	0.0302896253400688	0.296023099801305	0.181196715622365	0.0156593143500402	9999	0.117432730379814	1.00216313807531	1.59336
U0541	0.47749602980875	0.25851498773068	0.201060957095988	0.16119347891344	0.104883892240805	0.0590724165567044	0.0574719254875136	0.0348858553606262	0.360956816516464	0.216127631947294	0.0173160083417351	9999	0.0685962257111114	1.00330202246812	1.94898
U0542	0.165908118813415	0.083533844491603	0.0650611516523688	0.0564395043025566	0.048438259060568	0.0297031609264276	0.022891100918367	0.0125705049190246	0.126172635994207	0.0768245275581298	0.00642419136333218	9999	0.0554164492284474	1.00302951082911	0.693967
U0544	0.307441576512351	0.16246053284674	0.178614339069937	0.0816154319433139	0.101463794343121	0.0331597598912137	0.0576672417627313	0.0206745691087027	0.240477119046879	0.144205059459648	0.0116005760153611	9999	0.149197392860072	0.998149024132225	1.33938
U0549	0.225834955989628	0.128349217096322	0.0851216037578422	0.0689777028177624	0.0535479865008441	0.0246581498593999	0.0324899826017384	0.0143936068944237	0.159684465952518	0.0996379022021509	0.00733442632736958	9999	0.107021824997821	1.00131085354133	0.90003
U0550	0.196852693986562	0.104063232255995	0.0774431655379302	0.0661994684563568	0.0450675643295225	0.0351786448096649	0.0153610082249443	0.0150103176964876	0.139830715973632	0.0925614773885583	0.00805971134034658	9999	0.0467183060667685	1.00350330278674	0.795628
U0551	0.199844670569916	0.109493736038255	0.0796517036001624	0.0660022024833982	0.0504335380523306	0.0393754429281903	0.0222007337356609	0.016988697652965	0.145435300898884	0.0917514441035563	0.00626052993668213	9999	0.065984890788015	1.00234277877468	0.827438
